"filename","tc"
"16_co_TC_E_Thread_NonPersist_BlockAdd_IntType_CudaAtomic.cu
","0.243542"
"16_co_TC_V_Warp_NonPersist_GlobalAdd_IntType_Atomic.cu
","0.067117"
"16_co_TC_V_Block_Persist_GlobalAdd_IntType_Atomic.cu
","0.105120"
"16_co_TC_V_Warp_NonPersist_GlobalAdd_IntType_CudaAtomic.cu
","0.043912"
"16_co_TC_V_Thread_Persist_BlockAdd_IntType_CudaAtomic.cu
","0.022454"
"16_co_TC_V_Block_NonPersist_Reduction_IntType_CudaAtomic.cu
","0.089417"
"16_co_TC_V_Warp_Persist_GlobalAdd_IntType_CudaAtomic.cu
","0.040356"
"16_co_TC_V_Block_NonPersist_GlobalAdd_IntType_CudaAtomic.cu
","0.093423"
"16_co_TC_V_Block_Persist_BlockAdd_IntType_CudaAtomic.cu
","0.099754"
"16_co_TC_V_Warp_Persist_BlockAdd_IntType_CudaAtomic.cu
","0.050221"
"16_co_TC_V_Thread_NonPersist_BlockAdd_IntType_CudaAtomic.cu
","0.024977"
"16_co_TC_V_Warp_NonPersist_Reduction_IntType_CudaAtomic.cu
","0.064140"
"16_co_TC_V_Thread_Persist_GlobalAdd_IntType_Atomic.cu
","0.022614"
"16_co_TC_V_Thread_NonPersist_GlobalAdd_IntType_CudaAtomic.cu
","0.016884"
"16_co_TC_V_Thread_Persist_Reduction_IntType_Atomic.cu
","0.022557"
"16_co_TC_V_Block_Persist_Reduction_IntType_CudaAtomic.cu
","0.101443"
"16_co_TC_V_Warp_NonPersist_BlockAdd_IntType_CudaAtomic.cu
","0.064177"
"16_co_TC_V_Thread_Persist_GlobalAdd_IntType_CudaAtomic.cu
","0.016344"
"16_co_TC_V_Block_NonPersist_BlockAdd_IntType_Atomic.cu
","0.137307"
"16_co_TC_V_Block_Persist_BlockAdd_IntType_Atomic.cu
","0.099865"
"16_co_TC_V_Block_NonPersist_GlobalAdd_IntType_Atomic.cu
","0.318233"
"16_co_TC_V_Block_Persist_GlobalAdd_IntType_CudaAtomic.cu
","0.078844"
"16_co_TC_V_Block_NonPersist_Reduction_IntType_Atomic.cu
","0.140680"
"16_co_TC_V_Thread_Persist_BlockAdd_IntType_Atomic.cu
","0.022456"
"16_co_TC_V_Warp_NonPersist_Reduction_IntType_Atomic.cu
","0.065042"
"16_co_TC_V_Warp_Persist_Reduction_IntType_CudaAtomic.cu
","0.050250"
"16_co_TC_V_Warp_NonPersist_BlockAdd_IntType_Atomic.cu
","0.065000"
"16_co_TC_V_Warp_Persist_Reduction_IntType_Atomic.cu
","0.050276"
"16_co_TC_V_Warp_Persist_GlobalAdd_IntType_Atomic.cu
","0.050890"
"16_co_TC_V_Thread_NonPersist_GlobalAdd_IntType_Atomic.cu
","0.024870"
"16_co_TC_V_Thread_NonPersist_Reduction_IntType_CudaAtomic.cu
","0.024979"
"16_co_TC_V_Block_Persist_Reduction_IntType_Atomic.cu
","0.099791"
"16_co_TC_V_Thread_Persist_Reduction_IntType_CudaAtomic.cu
","0.022449"
"16_co_TC_V_Block_NonPersist_BlockAdd_IntType_CudaAtomic.cu
","0.089337"
"16_co_TC_V_Thread_NonPersist_BlockAdd_IntType_Atomic.cu
","0.024982"
"16_co_TC_V_Thread_NonPersist_Reduction_IntType_Atomic.cu
","0.024988"
"16_co_TC_V_Warp_Persist_BlockAdd_IntType_Atomic.cu
","0.050274"
"16_soc_TC_E_Block_NonPersist_BlockAdd_IntType_CudaAtomic.cu
","0.002402"
"16_soc_TC_E_Block_NonPersist_GlobalAdd_IntType_CudaAtomic.cu
","0.004734"
"16_soc_TC_E_Thread_NonPersist_GlobalAdd_IntType_CudaAtomic.cu
","0.096161"
"16_soc_TC_E_Warp_NonPersist_Reduction_IntType_Atomic.cu
","0.331181"
"16_soc_TC_E_Block_Persist_BlockAdd_IntType_Atomic.cu
","0.033640"
"16_soc_TC_E_Warp_Persist_Reduction_IntType_Atomic.cu
","0.278528"
"16_soc_TC_E_Warp_Persist_BlockAdd_IntType_Atomic.cu
","0.278519"
"16_soc_TC_E_Block_Persist_GlobalAdd_IntType_Atomic.cu
","0.034815"
"16_soc_TC_E_Thread_NonPersist_GlobalAdd_IntType_Atomic.cu
","0.251924"
"16_soc_TC_E_Block_Persist_Reduction_IntType_Atomic.cu
","0.033531"
"16_soc_TC_E_Thread_NonPersist_BlockAdd_IntType_Atomic.cu
","0.194533"
"16_soc_TC_E_Thread_NonPersist_Reduction_IntType_CudaAtomic.cu
","0.191311"
"16_soc_TC_E_Thread_Persist_Reduction_IntType_Atomic.cu
","0.216050"
"16_soc_TC_E_Warp_NonPersist_BlockAdd_IntType_Atomic.cu
","0.332067"
"16_soc_TC_E_Warp_NonPersist_GlobalAdd_IntType_CudaAtomic.cu
","0.007903"
"16_soc_TC_E_Warp_Persist_Reduction_IntType_CudaAtomic.cu
","0.278523"
"16_soc_TC_E_Thread_Persist_GlobalAdd_IntType_Atomic.cu
","0.223464"
"16_soc_TC_E_Warp_NonPersist_GlobalAdd_IntType_Atomic.cu
","0.212530"
"16_soc_TC_E_Thread_Persist_BlockAdd_IntType_Atomic.cu
","0.212325"
"16_soc_TC_E_Block_Persist_GlobalAdd_IntType_CudaAtomic.cu
","0.004604"
"16_soc_TC_E_Thread_Persist_Reduction_IntType_CudaAtomic.cu
","0.219106"
"16_soc_TC_E_Thread_NonPersist_Reduction_IntType_Atomic.cu
","0.194496"
"16_soc_TC_E_Block_NonPersist_GlobalAdd_IntType_Atomic.cu
","0.059766"
"16_soc_TC_E_Thread_Persist_GlobalAdd_IntType_CudaAtomic.cu
","0.093652"
"16_soc_TC_E_Block_NonPersist_Reduction_IntType_CudaAtomic.cu
","0.002411"
"16_soc_TC_E_Block_NonPersist_Reduction_IntType_Atomic.cu
","0.052646"
"16_soc_TC_E_Block_Persist_Reduction_IntType_CudaAtomic.cu
","0.033433"
"16_soc_TC_E_Block_Persist_BlockAdd_IntType_CudaAtomic.cu
","0.033720"
"16_soc_TC_E_Warp_NonPersist_Reduction_IntType_CudaAtomic.cu
","0.038472"
"16_soc_TC_E_Warp_Persist_GlobalAdd_IntType_CudaAtomic.cu
","0.007703"
"16_soc_TC_E_Thread_Persist_BlockAdd_IntType_CudaAtomic.cu
","0.216015"
"16_soc_TC_E_Block_NonPersist_BlockAdd_IntType_Atomic.cu
","0.054778"
"16_soc_TC_E_Warp_NonPersist_BlockAdd_IntType_CudaAtomic.cu
","0.038484"
"16_soc_TC_E_Warp_Persist_BlockAdd_IntType_CudaAtomic.cu
","0.278482"
"16_soc_TC_E_Warp_Persist_GlobalAdd_IntType_Atomic.cu
","0.194883"
"16_soc_TC_E_Thread_NonPersist_BlockAdd_IntType_CudaAtomic.cu
","0.188887"
"16_soc_TC_V_Warp_NonPersist_GlobalAdd_IntType_Atomic.cu
","0.006945"
"16_soc_TC_V_Block_Persist_GlobalAdd_IntType_Atomic.cu
","0.036036"
"16_soc_TC_V_Warp_NonPersist_GlobalAdd_IntType_CudaAtomic.cu
","0.006373"
"16_soc_TC_V_Thread_Persist_BlockAdd_IntType_CudaAtomic.cu
","0.002038"
"16_soc_TC_V_Block_NonPersist_Reduction_IntType_CudaAtomic.cu
","0.032161"
"16_soc_TC_V_Warp_Persist_GlobalAdd_IntType_CudaAtomic.cu
","0.005440"
"16_soc_TC_V_Block_NonPersist_GlobalAdd_IntType_CudaAtomic.cu
","0.056919"
"16_soc_TC_V_Block_Persist_BlockAdd_IntType_CudaAtomic.cu
","0.035040"
"16_soc_TC_V_Warp_Persist_BlockAdd_IntType_CudaAtomic.cu
","0.005752"
"16_soc_TC_V_Thread_NonPersist_BlockAdd_IntType_CudaAtomic.cu
","0.002330"
"16_soc_TC_V_Warp_NonPersist_Reduction_IntType_CudaAtomic.cu
","0.006917"
"16_soc_TC_V_Thread_Persist_GlobalAdd_IntType_Atomic.cu
","0.002048"
"16_soc_TC_V_Thread_NonPersist_GlobalAdd_IntType_CudaAtomic.cu
","0.001995"
"16_soc_TC_V_Thread_Persist_Reduction_IntType_Atomic.cu
","0.003086"
"16_soc_TC_V_Block_Persist_Reduction_IntType_CudaAtomic.cu
","0.052809"
"16_soc_TC_V_Warp_NonPersist_BlockAdd_IntType_CudaAtomic.cu
","0.010438"
"16_soc_TC_V_Thread_Persist_GlobalAdd_IntType_CudaAtomic.cu
","0.002787"
"16_soc_TC_V_Block_NonPersist_BlockAdd_IntType_Atomic.cu
","0.117253"
"16_soc_TC_V_Block_Persist_BlockAdd_IntType_Atomic.cu
","0.052693"
"16_soc_TC_V_Block_NonPersist_GlobalAdd_IntType_Atomic.cu
","0.128314"
"16_soc_TC_V_Block_Persist_GlobalAdd_IntType_CudaAtomic.cu
","0.045536"
"16_soc_TC_V_Block_NonPersist_Reduction_IntType_Atomic.cu
","0.117256"
"16_soc_TC_V_Thread_Persist_BlockAdd_IntType_Atomic.cu
","0.003085"
"16_soc_TC_V_Warp_NonPersist_Reduction_IntType_Atomic.cu
","0.010403"
"16_soc_TC_V_Warp_Persist_Reduction_IntType_CudaAtomic.cu
","0.008705"
"16_soc_TC_V_Warp_NonPersist_BlockAdd_IntType_Atomic.cu
","0.010405"
"16_soc_TC_V_Warp_Persist_Reduction_IntType_Atomic.cu
","0.008704"
"16_soc_TC_V_Warp_Persist_GlobalAdd_IntType_Atomic.cu
","0.008790"
"16_soc_TC_V_Thread_NonPersist_GlobalAdd_IntType_Atomic.cu
","0.003547"
"16_soc_TC_V_Thread_NonPersist_Reduction_IntType_CudaAtomic.cu
","0.003526"
"16_soc_TC_V_Block_Persist_Reduction_IntType_Atomic.cu
","0.052664"
"16_soc_TC_V_Thread_Persist_Reduction_IntType_CudaAtomic.cu
","0.003085"
"16_soc_TC_V_Block_NonPersist_BlockAdd_IntType_CudaAtomic.cu
","0.048375"
"16_soc_TC_V_Thread_NonPersist_BlockAdd_IntType_Atomic.cu
","0.003525"
"16_soc_TC_V_Thread_NonPersist_Reduction_IntType_Atomic.cu
","0.003526"
"16_soc_TC_V_Warp_Persist_BlockAdd_IntType_Atomic.cu
","0.008703"
"16_ny_TC_E_Block_NonPersist_BlockAdd_IntType_CudaAtomic.cu
","0.008256"
"16_ny_TC_E_Block_NonPersist_GlobalAdd_IntType_CudaAtomic.cu
","0.326678"
"16_ny_TC_E_Thread_NonPersist_GlobalAdd_IntType_CudaAtomic.cu
","1.112815"
"16_ny_TC_E_Warp_NonPersist_Reduction_IntType_Atomic.cu
","2.324556"
"16_ny_TC_E_Block_Persist_BlockAdd_IntType_Atomic.cu
","0.376730"
"16_ny_TC_E_Warp_Persist_Reduction_IntType_Atomic.cu
","5.406006"
"16_ny_TC_E_Warp_Persist_BlockAdd_IntType_Atomic.cu
","4.297406"
"16_ny_TC_E_Block_Persist_GlobalAdd_IntType_Atomic.cu
","0.427703"
"16_ny_TC_E_Thread_NonPersist_GlobalAdd_IntType_Atomic.cu
","20.878842"
"16_ny_TC_E_Block_Persist_Reduction_IntType_Atomic.cu
","0.444101"
"16_ny_TC_E_Thread_NonPersist_BlockAdd_IntType_Atomic.cu
","17.369495"
"16_ny_TC_E_Thread_NonPersist_Reduction_IntType_CudaAtomic.cu
","3.365424"
"16_ny_TC_E_Thread_Persist_Reduction_IntType_Atomic.cu
","19.272026"
"16_ny_TC_E_Warp_NonPersist_BlockAdd_IntType_Atomic.cu
","2.324803"
"16_ny_TC_E_Warp_NonPersist_GlobalAdd_IntType_CudaAtomic.cu
","0.917162"
"16_ny_TC_E_Warp_Persist_Reduction_IntType_CudaAtomic.cu
","4.743409"
"16_ny_TC_E_Thread_Persist_GlobalAdd_IntType_Atomic.cu
","19.252306"
"16_ny_TC_E_Warp_NonPersist_GlobalAdd_IntType_Atomic.cu
","2.955077"
"16_ny_TC_E_Thread_Persist_BlockAdd_IntType_Atomic.cu
","19.248852"
"16_ny_TC_E_Block_Persist_GlobalAdd_IntType_CudaAtomic.cu
","0.401161"
"16_ny_TC_E_Thread_Persist_Reduction_IntType_CudaAtomic.cu
","9.479305"
"16_ny_TC_E_Thread_NonPersist_Reduction_IntType_Atomic.cu
","17.429717"
"16_ny_TC_E_Block_NonPersist_GlobalAdd_IntType_Atomic.cu
","0.307162"
"16_ny_TC_E_Thread_Persist_GlobalAdd_IntType_CudaAtomic.cu
","1.112758"
"16_ny_TC_E_Block_NonPersist_Reduction_IntType_CudaAtomic.cu
","0.008281"
"16_ny_TC_E_Block_NonPersist_Reduction_IntType_Atomic.cu
","0.244100"
"16_ny_TC_E_Block_Persist_Reduction_IntType_CudaAtomic.cu
","0.439816"
"16_ny_TC_E_Block_Persist_BlockAdd_IntType_CudaAtomic.cu
","0.376530"
"16_ny_TC_E_Warp_NonPersist_Reduction_IntType_CudaAtomic.cu
","0.130164"
"16_ny_TC_E_Warp_Persist_GlobalAdd_IntType_CudaAtomic.cu
","0.852991"
"16_ny_TC_E_Thread_Persist_BlockAdd_IntType_CudaAtomic.cu
","9.483632"
"16_ny_TC_E_Block_NonPersist_BlockAdd_IntType_Atomic.cu
","0.237191"
"16_ny_TC_E_Warp_NonPersist_BlockAdd_IntType_CudaAtomic.cu
","0.129634"
"16_ny_TC_E_Warp_Persist_BlockAdd_IntType_CudaAtomic.cu
","3.990574"
"16_ny_TC_E_Warp_Persist_GlobalAdd_IntType_Atomic.cu
","5.034140"
"16_ny_TC_E_Thread_NonPersist_BlockAdd_IntType_CudaAtomic.cu
","3.442924"
"16_ny_TC_V_Warp_NonPersist_GlobalAdd_IntType_Atomic.cu
","2.115976"
"16_ny_TC_V_Block_Persist_GlobalAdd_IntType_Atomic.cu
","0.639912"
"16_ny_TC_V_Warp_NonPersist_GlobalAdd_IntType_CudaAtomic.cu
","0.029743"
"16_ny_TC_V_Thread_Persist_BlockAdd_IntType_CudaAtomic.cu
","10.280516"
"16_ny_TC_V_Block_NonPersist_Reduction_IntType_CudaAtomic.cu
","0.022880"
"16_ny_TC_V_Warp_Persist_GlobalAdd_IntType_CudaAtomic.cu
","0.029573"
"16_ny_TC_V_Block_NonPersist_GlobalAdd_IntType_CudaAtomic.cu
","0.029437"
"16_ny_TC_V_Block_Persist_BlockAdd_IntType_CudaAtomic.cu
","0.713661"
"16_ny_TC_V_Warp_Persist_BlockAdd_IntType_CudaAtomic.cu
","6.236294"
"16_ny_TC_V_Thread_NonPersist_BlockAdd_IntType_CudaAtomic.cu
","8.390557"
"16_ny_TC_V_Warp_NonPersist_Reduction_IntType_CudaAtomic.cu
","0.367637"
"16_ny_TC_V_Thread_Persist_GlobalAdd_IntType_Atomic.cu
","2.154305"
"16_ny_TC_V_Thread_NonPersist_GlobalAdd_IntType_CudaAtomic.cu
","0.231482"
"16_ny_TC_V_Thread_Persist_Reduction_IntType_Atomic.cu
","21.452974"
"16_ny_TC_V_Block_Persist_Reduction_IntType_CudaAtomic.cu
","0.655952"
"16_ny_TC_V_Warp_NonPersist_BlockAdd_IntType_CudaAtomic.cu
","0.367622"
"16_ny_TC_V_Thread_Persist_GlobalAdd_IntType_CudaAtomic.cu
","0.229740"
"16_ny_TC_V_Block_NonPersist_BlockAdd_IntType_Atomic.cu
","0.537199"
"16_ny_TC_V_Block_Persist_BlockAdd_IntType_Atomic.cu
","0.644938"
"16_ny_TC_V_Block_NonPersist_GlobalAdd_IntType_Atomic.cu
","0.710940"
"16_ny_TC_V_Block_Persist_GlobalAdd_IntType_CudaAtomic.cu
","0.029681"
"16_ny_TC_V_Block_NonPersist_Reduction_IntType_Atomic.cu
","0.540790"
"16_ny_TC_V_Thread_Persist_BlockAdd_IntType_Atomic.cu
","21.510542"
"16_ny_TC_V_Warp_NonPersist_Reduction_IntType_Atomic.cu
","5.485834"
"16_ny_TC_V_Warp_Persist_Reduction_IntType_CudaAtomic.cu
","6.236504"
"16_ny_TC_V_Warp_NonPersist_BlockAdd_IntType_Atomic.cu
","5.491998"
"16_ny_TC_V_Warp_Persist_Reduction_IntType_Atomic.cu
","6.766043"
"16_ny_TC_V_Warp_Persist_GlobalAdd_IntType_Atomic.cu
","2.281580"
"16_ny_TC_V_Thread_NonPersist_GlobalAdd_IntType_Atomic.cu
","2.433605"
"16_ny_TC_V_Thread_NonPersist_Reduction_IntType_CudaAtomic.cu
","8.482506"
"16_ny_TC_V_Block_Persist_Reduction_IntType_Atomic.cu
","0.722235"
"16_ny_TC_V_Thread_Persist_Reduction_IntType_CudaAtomic.cu
","11.766595"
"16_ny_TC_V_Block_NonPersist_BlockAdd_IntType_CudaAtomic.cu
","0.022703"
"16_ny_TC_V_Thread_NonPersist_BlockAdd_IntType_Atomic.cu
","23.540281"
"16_ny_TC_V_Thread_NonPersist_Reduction_IntType_Atomic.cu
","23.565010"
"16_ny_TC_V_Warp_Persist_BlockAdd_IntType_Atomic.cu
","6.762119"
